,Unnamed: 0,Joke,category,Rating
961,4114.0,"Knock Knock Who's there ! Banana ! Banana who ? Banana split, so ice creamed !",Knock-Knock,0.7014434290118516
926,5279.0,Knock-Knock? Who's There? Ice Cream. Ice Cream who? I scream for Ice Cream!!,Knock-Knock,0.5054060425956733
948,9558.0,"Knock, knock, knock! Who's there? Faith, here's an English tailor come hither for stealing out of a French hose. Come in, tailor. Here you may roast your gooses.",Knock-Knock,0.5777665627315174
886,1371.0,"Knock-Knock Who's There? Rita Rita who? Rita book, you might learn something!",Knock-Knock,0.75
922,1174.0,"Visitor : ""Knock knock?"" Worker: ""Who's there?"" Visitor : ""Doughnut Man."" Worker: ""Doughnut Man who?"" Visitor : ""For the last time, do not (doughnut) bother me with your useless 'Knock-Knock' jokes!"" Worker: ""But you started it!""",Knock-Knock,0.5604295734595275
989,187.0,Knock knock. Who's there? Someone too short to ring the doorbell.,Knock-Knock,0.654362453869544
936,6603.0,"Knock knock Who's there? can't catch. can't catch who? me, you can't catch me!",Knock-Knock,0.6827686462085694
858,9204.0,"Knock knock. Who's there? Lettuce. Lettuce who? Lettuce in, it's raining!",Knock-Knock,0.6824112884351052
894,6401.0,Knock Knock! Who's there? Kanga. Kanga who? No! Kangaroo!,Knock-Knock,0.5238373106583953
857,9559.0,"Knock, knock! Who's there? Sobers. Sobers who? Sau baras se khatkhata rahen hain, Ab to darwazaa kholo.",Knock-Knock,0.7213231955422088
939,4352.0,Knock Knock Who's there? Bach! Bach who? Bach to work!,Knock-Knock,0.75
905,818.0,Knock Knock Who's there? July July who? July like Bill Clinton,Knock-Knock,0.7964796740118414
877,4880.0,"1. knock knock, who's there? Ima, Ima who? Ima hungry can we eat yet? 2. knock knock, who's there? peas, peas who? peas can we start know 3. knock knock, who's there? phil, phil who? phil my cup up with water please",Knock-Knock,0.876
954,8489.0,Knock-knock Who's there? Giraffe Giraffe who? Giraffaggot!,Knock-Knock,0.6740788366645575
978,4570.0,"Knock,knock.... Who's there? Fortification. Fortification who? Fortification, we're going to Miami. --------------------------------------------- Knock,knock.... Who's there? Carl. Carl who? Carl get you there faster than a bike. -----------------------------------------------",Knock-Knock,0.75
907,6692.0,Knock knock. Who's there? Haf. Haf who. Haf you ever opened the door because I'm tired of waiting.,Knock-Knock,0.5413886438701069
993,4000.0,Knock Knock Who's there? Snowflake. Snowflake who? There's snowflake like home!,Knock-Knock,0.7828489960443228
988,3253.0,Knock knock. Who's there? Sue. Sue who? I'll sue you if ya don't let me in!,Knock-Knock,0.6511256788100581
970,6499.0,"Knock-Knock. Who's there? Sherwood. Sherwood who? Sherwood like to meet you, so open the door!",Knock-Knock,0.871425
882,1906.0,"Rich and Kim, a couple, were in a room when Kim asked Rich if he would ever forget her. He replied that he would never forget her. Then she said, ""Knock-knock!"" and, of course, Rich said, ""Who's there?"" ""See!"" she exclaimed sulkily. ""You have forgotten already.""",Knock-Knock,0.9566
998,2844.0,Knock Knock. Who's there? To. To who? To you.,Knock-Knock,0.6516053409024607
1065,7675.0,How do you tell when a lawyer is well-hung? When you can't fit your fingers between the rope and his throat.,Lawyer,0.681125
1067,489.0,Q: Why does the law prohibit sex between lawyers and their clients? A: To prevent clients from being billed twice for what is essentially the same service.,Lawyer,0.6644354278767015
1019,8345.0,What's the difference between a good lawyer and a great lawyer? A good lawyer knows the law; a great lawyer knows the judge.,Lawyer,0.983125
1030,4343.0,Why do lawyers always wear a tie? To keep back the foreskin.,Lawyer,0.6622139289043844
1057,2133.0,What do you call 100 lawyers jumping out of an airplane? Skeet,Lawyer,0.6534749411861411
1028,9564.0,"I've often started off with a lawyer joke, a complete caricature of a lawyer who's been nasty, greedy and unethical. But I've stopped that practice. I gradually realised that the lawyers in the audience didn't think the jokes were funny and the non-lawyers didn't know they were jokes.",Lawyer,0.590175
1021,8770.0,"The judge read the charges, then asked: ""Are you the defendant in this case?"" ""No, your honor,"" replied Tommy. ""I've got a lawyer to do the defending. I'm the person who did it.""",Lawyer,0.60760871558059
1060,288.0,Q: What do you have when a lawyer is buried up to his neck in sand? A: Not enough sand.,Lawyer,0.6528239826904609
1011,8524.0,"The relatives of the family's rich dowager gathered for the reading of her will after her long-awaited death. ""Being of sound mind,"" read the lawyer, ""I spent every last cent before I died.""",Lawyer,0.7307
1048,3960.0,"A man walked into a lawyer's office and inquired about the lawyer's rates. ""Fifty dollars for three questions,"" replied the lawyer. ""Isn't that awfully steep?"" asked the man. ""Yes,"" the lawyer replied, ""and what is your third question?""",Lawyer,0.6971390408463776
1077,5266.0,What do a circus and congress have in common? They are both full of CLOWNS,Lawyer,0.6578393825446256
1015,741.0,"""What possible reason can you have for acquitting this defendant?"" the judge shouted at the jury. ""Insanity, Your Honour,"" replied the foreman. ""All TWELVE of you?"" bellowed the judge.",Lawyer,0.7526634704260156
1047,8182.0,"Judge: Is there any reason you could not serve as a juror in this case? Juror: I don't want to be away from my job that long. Judge: Can't they do without you at work? Juror: Yes, but I don't want them to know it.",Lawyer,0.7371512474389746
1035,2833.0,"The slick defense lawyer was drilling the star witness, in an attempt to ruffle the mans feathers, and secure his own case. He began egging him on. ""You seem to have more than the average share of intelligence for a man of your background"" the lawyer sneered. The witness replied, ""If I wasn't under oath, I'd return the compliment.""",Lawyer,0.8520335513104219
1046,7981.0,"A motorist was on trial for hitting a pedestrian. His lawyer argued, ""Your Honor, my client has been driving for over twenty-five years."" ""Your Honor,"" the plaintiff's lawyer retored, ""if this case is going to be judged by experience, may I remind you that my client has been walking for over fifty years!""",Lawyer,0.7135157518634572
1031,401.0,Hear about the terrorist that hijacked a 747 full of lawyers? He threatened to release one every hour if his demands weren't met.,Lawyer,0.4441334071207326
1033,532.0,Q: What's the difference between a dry cleaner and a lawyer? A: The cleaner pays if he loses your suit. A lawyer can lose your suit and still take you to the cleaners.,Lawyer,0.5602808947318234
1074,7903.0,"Lawyer: ""Now that you have been acquitted, will you tell me truly? Did you steal the car?"" Client: ""After hearing your amazing argument in court this morning, I'm beginning to think I didn't.""",Lawyer,0.8801
1014,8181.0,"A defendant was asked if he wanted a bench trial or a jury trial. ""Jury trial,"" the defendant replied. ""Do you understand the difference?"" asked the judge. ""Sure,"" replied the defendant, ""That's where twelve ignorant people decide my fate instead of one.""",Lawyer,0.6486030364137143
1059,4238.0,"The only concept they understand is ""mine"".",Lawyer,0.75
1038,3975.0,"A red-faced judge convened court after a long lunch. The first case involved a man charged with drunk driving who claimed it simply wasn't true. ""I'm as sober as you are, your honor,"" the man claimed. The judge replied, ""Clerk, please enter a guilty plea. The defendant is sentenced to 30 days in jail.""",Lawyer,0.4738508921022527
1069,5577.0,"Have you seen the current remake of the movie ""Cape Fear?"" It's about a deranged psychotic who is seeking revenge against a lawyer. The question is, while watching the movie, for whom do you root?",Lawyer,0.5054763178446563
1024,6099.0,What's the difference between a bad lawyer and a good lawyer? A bad lawyer can have a case drag on for several years. A good lawyer can make it last even longer.,Lawyer,0.630825
1026,9866.0,"The New York Times, among other papers, recently published a new Hubble Space Telescope photograph of distant galaxies colliding. Of course, astronomers have had pictures of colliding galaxies for quite some time now, but with the vastly improved resolution provided by the Hubble, you can actually see the lawyers rushing to the scene.",Lawyer,0.8646127321787178
1049,1597.0,"Why do they bury lawyers 10 feet below ground instead of the usual 6? Because deep down, they're not so bad!",Lawyer,0.8063784063063562
1070,7900.0,"A man who had been caught embezzling millions from his employer went to a lawyer seeking defense. He didn't want to go to jail, but his lawyer told him, ""Don't worry. You'll never have to go to jail with all that money."" The lawyer was right. When the man was sent to prison, he didn't have a dime.",Lawyer,0.577300497238501
1076,8702.0,"It seems that a lawyer had a little bit too much to drink and on his way home rear-ended the car in front of him. The lawyer got out of his car, walked over to the driver of the other car and said, ""Boy, are you in trouble! I'm a lawyer!"" The driver looked out his window and said, ""No, you're in trouble. I'm a judge.""",Lawyer,0.4715627679117024
1058,3640.0,"A gang of robbers broke into a lawyer's club by mistake. The old legal lions gave them a fight for their life and their money. The gang was very happy to escape. ""It ain't so bad,"" one crook noted. ""We got $50 between us."" The boss screamed: ""I warned you to stay clear of lawyers.... we had $100 when we broke in!""",Lawyer,0.5005054530416615
1078,3829.0,Q:What is the difference between a leech and a lawyer? A:The leech stops sucking you dry after you're dead.,Lawyer,0.47438118187468503
1023,3783.0,"You are stuck in a foxhole with a cobra, Saddam Hussein, a lawyer, and only two bullets in your gun. What do you do? Shoot the lawyer twice.",Lawyer,0.4763059849391691
1017,794.0,How was copper wire invented? Two lawyers were fighting over a penny.,Lawyer,0.560084220466367
1034,1586.0,"A man arrives at his laywer's funeral and and was very dismayed by the presence of this one person. He turns to the people around him. 'Why are you all at this man's funeral?' A man turns towards him and says, 'We're all clients.' 'And you ALL came to pay your respects? How touching.' 'Huh? No, we came to make sure he was dead.'",Lawyer,0.49012361615740224
1054,801.0,"Two scientists were discussing their latest behaviour-modification research. ""We've started something new,"" said the first scientist. ""For some of our more dangerous experiments, we're now using lawyers."" ""Lawyers?"" questioned her colleague. ""But we've always used rats."" ""Well, you know how it is. You get so attached to the rats.""",Lawyer,0.5654929178692285
1032,7285.0,"A bicyclist came whizzing down a steep hill and smashed into a car as I stood there watching in horror. I ran over to see if I could help and discovered the wild rider was a friend of mine, an attorney. I knew he was going to be just fine when the first words out of his mouth were, ""Did the driver admit he was at fault?""",Lawyer,0.8604676506206393
