,Joke,Rating,category,Mood
479,Knock Knock! Who's there? Kanga. Kanga who? No! Kangaroo!,0.5238373106583953,Knock-Knock,surprise
480,"Knock, knock! Who's there? Sobers. Sobers who? Sau baras se khatkhata rahen hain, Ab to darwazaa kholo.",0.7213231955422088,Knock-Knock,neutral
481,Knock Knock Who's there? Bach! Bach who? Bach to work!,0.75,Knock-Knock,enthusiasm
482,Knock Knock Who's there? July July who? July like Bill Clinton,0.7964796740118414,Knock-Knock,fun
483,"1. knock knock, who's there? Ima, Ima who? Ima hungry can we eat yet? 2. knock knock, who's there? peas, peas who? peas can we start know 3. knock knock, who's there? phil, phil who? phil my cup up with water please",0.876,Knock-Knock,love
484,Knock-knock Who's there? Giraffe Giraffe who? Giraffaggot!,0.6740788366645575,Knock-Knock,enthusiasm
485,"Knock,knock.... Who's there? Fortification. Fortification who? Fortification, we're going to Miami. --------------------------------------------- Knock,knock.... Who's there? Carl. Carl who? Carl get you there faster than a bike. -----------------------------------------------",0.75,Knock-Knock,love
486,Knock knock. Who's there? Haf. Haf who. Haf you ever opened the door because I'm tired of waiting.,0.5413886438701069,Knock-Knock,worry
487,Knock Knock Who's there? Snowflake. Snowflake who? There's snowflake like home!,0.7828489960443228,Knock-Knock,fun
488,Knock knock. Who's there? Sue. Sue who? I'll sue you if ya don't let me in!,0.6511256788100581,Knock-Knock,hate
489,"Knock-Knock. Who's there? Sherwood. Sherwood who? Sherwood like to meet you, so open the door!",0.871425,Knock-Knock,fun
490,"Rich and Kim, a couple, were in a room when Kim asked Rich if he would ever forget her. He replied that he would never forget her. Then she said, ""Knock-knock!"" and, of course, Rich said, ""Who's there?"" ""See!"" she exclaimed sulkily. ""You have forgotten already.""",0.9566,Knock-Knock,love
491,Knock Knock. Who's there? To. To who? To you.,0.6516053409024607,Knock-Knock,neutral
492,How do you tell when a lawyer is well-hung? When you can't fit your fingers between the rope and his throat.,0.681125,Lawyer,worry
493,Q: Why does the law prohibit sex between lawyers and their clients? A: To prevent clients from being billed twice for what is essentially the same service.,0.6644354278767015,Lawyer,worry
494,What's the difference between a good lawyer and a great lawyer? A good lawyer knows the law; a great lawyer knows the judge.,0.983125,Lawyer,neutral
495,Why do lawyers always wear a tie? To keep back the foreskin.,0.6622139289043844,Lawyer,surprise
496,What do you call 100 lawyers jumping out of an airplane? Skeet,0.6534749411861411,Lawyer,surprise
497,"I've often started off with a lawyer joke, a complete caricature of a lawyer who's been nasty, greedy and unethical. But I've stopped that practice. I gradually realised that the lawyers in the audience didn't think the jokes were funny and the non-lawyers didn't know they were jokes.",0.590175,Lawyer,hate
498,"The judge read the charges, then asked: ""Are you the defendant in this case?"" ""No, your honor,"" replied Tommy. ""I've got a lawyer to do the defending. I'm the person who did it.""",0.60760871558059,Lawyer,enthusiasm
499,Q: What do you have when a lawyer is buried up to his neck in sand? A: Not enough sand.,0.6528239826904609,Lawyer,worry
500,"The relatives of the family's rich dowager gathered for the reading of her will after her long-awaited death. ""Being of sound mind,"" read the lawyer, ""I spent every last cent before I died.""",0.7307,Lawyer,relief
501,"A man walked into a lawyer's office and inquired about the lawyer's rates. ""Fifty dollars for three questions,"" replied the lawyer. ""Isn't that awfully steep?"" asked the man. ""Yes,"" the lawyer replied, ""and what is your third question?""",0.6971390408463776,Lawyer,neutral
502,What do a circus and congress have in common? They are both full of CLOWNS,0.6578393825446256,Lawyer,surprise
503,"""What possible reason can you have for acquitting this defendant?"" the judge shouted at the jury. ""Insanity, Your Honour,"" replied the foreman. ""All TWELVE of you?"" bellowed the judge.",0.7526634704260156,Lawyer,surprise
504,"Judge: Is there any reason you could not serve as a juror in this case? Juror: I don't want to be away from my job that long. Judge: Can't they do without you at work? Juror: Yes, but I don't want them to know it.",0.7371512474389746,Lawyer,sadness
505,"The slick defense lawyer was drilling the star witness, in an attempt to ruffle the mans feathers, and secure his own case. He began egging him on. ""You seem to have more than the average share of intelligence for a man of your background"" the lawyer sneered. The witness replied, ""If I wasn't under oath, I'd return the compliment.""",0.8520335513104219,Lawyer,happiness
506,"A motorist was on trial for hitting a pedestrian. His lawyer argued, ""Your Honor, my client has been driving for over twenty-five years."" ""Your Honor,"" the plaintiff's lawyer retored, ""if this case is going to be judged by experience, may I remind you that my client has been walking for over fifty years!""",0.7135157518634572,Lawyer,worry
507,Hear about the terrorist that hijacked a 747 full of lawyers? He threatened to release one every hour if his demands weren't met.,0.4441334071207326,Lawyer,hate
508,Q: What's the difference between a dry cleaner and a lawyer? A: The cleaner pays if he loses your suit. A lawyer can lose your suit and still take you to the cleaners.,0.5602808947318234,Lawyer,worry
509,"Lawyer: ""Now that you have been acquitted, will you tell me truly? Did you steal the car?"" Client: ""After hearing your amazing argument in court this morning, I'm beginning to think I didn't.""",0.8801,Lawyer,happiness
510,"A defendant was asked if he wanted a bench trial or a jury trial. ""Jury trial,"" the defendant replied. ""Do you understand the difference?"" asked the judge. ""Sure,"" replied the defendant, ""That's where twelve ignorant people decide my fate instead of one.""",0.6486030364137143,Lawyer,worry
511,"The only concept they understand is ""mine"".",0.75,Lawyer,neutral
512,"A red-faced judge convened court after a long lunch. The first case involved a man charged with drunk driving who claimed it simply wasn't true. ""I'm as sober as you are, your honor,"" the man claimed. The judge replied, ""Clerk, please enter a guilty plea. The defendant is sentenced to 30 days in jail.""",0.4738508921022527,Lawyer,worry
513,"Have you seen the current remake of the movie ""Cape Fear?"" It's about a deranged psychotic who is seeking revenge against a lawyer. The question is, while watching the movie, for whom do you root?",0.5054763178446563,Lawyer,surprise
514,What's the difference between a bad lawyer and a good lawyer? A bad lawyer can have a case drag on for several years. A good lawyer can make it last even longer.,0.630825,Lawyer,worry
515,"The New York Times, among other papers, recently published a new Hubble Space Telescope photograph of distant galaxies colliding. Of course, astronomers have had pictures of colliding galaxies for quite some time now, but with the vastly improved resolution provided by the Hubble, you can actually see the lawyers rushing to the scene.",0.8646127321787178,Lawyer,surprise
516,"Why do they bury lawyers 10 feet below ground instead of the usual 6? Because deep down, they're not so bad!",0.8063784063063562,Lawyer,hate
517,"A man who had been caught embezzling millions from his employer went to a lawyer seeking defense. He didn't want to go to jail, but his lawyer told him, ""Don't worry. You'll never have to go to jail with all that money."" The lawyer was right. When the man was sent to prison, he didn't have a dime.",0.577300497238501,Lawyer,worry
518,"It seems that a lawyer had a little bit too much to drink and on his way home rear-ended the car in front of him. The lawyer got out of his car, walked over to the driver of the other car and said, ""Boy, are you in trouble! I'm a lawyer!"" The driver looked out his window and said, ""No, you're in trouble. I'm a judge.""",0.4715627679117024,Lawyer,hate
519,"A gang of robbers broke into a lawyer's club by mistake. The old legal lions gave them a fight for their life and their money. The gang was very happy to escape. ""It ain't so bad,"" one crook noted. ""We got $50 between us."" The boss screamed: ""I warned you to stay clear of lawyers.... we had $100 when we broke in!""",0.5005054530416615,Lawyer,worry
520,Q:What is the difference between a leech and a lawyer? A:The leech stops sucking you dry after you're dead.,0.474381181874685,Lawyer,worry
521,"You are stuck in a foxhole with a cobra, Saddam Hussein, a lawyer, and only two bullets in your gun. What do you do? Shoot the lawyer twice.",0.4763059849391691,Lawyer,hate
522,How was copper wire invented? Two lawyers were fighting over a penny.,0.560084220466367,Lawyer,surprise
523,"A man arrives at his laywer's funeral and and was very dismayed by the presence of this one person. He turns to the people around him. 'Why are you all at this man's funeral?' A man turns towards him and says, 'We're all clients.' 'And you ALL came to pay your respects? How touching.' 'Huh? No, we came to make sure he was dead.'",0.4901236161574022,Lawyer,surprise
524,"Two scientists were discussing their latest behaviour-modification research. ""We've started something new,"" said the first scientist. ""For some of our more dangerous experiments, we're now using lawyers."" ""Lawyers?"" questioned her colleague. ""But we've always used rats."" ""Well, you know how it is. You get so attached to the rats.""",0.5654929178692285,Lawyer,worry
525,"A bicyclist came whizzing down a steep hill and smashed into a car as I stood there watching in horror. I ran over to see if I could help and discovered the wild rider was a friend of mine, an attorney. I knew he was going to be just fine when the first words out of his mouth were, ""Did the driver admit he was at fault?""",0.8604676506206393,Lawyer,surprise
526,"A lawyer goes in to the cell where his client is being held. ""Okay, I've some bad news, and some good news."" ""Right, what's the bad news?"" ""It's DEFINITELY your blood at the scene of the crime."" ""So what's the good news?"" ""Your cholesterol is way down!""",0.8321622509701176,Lawyer,worry
527,"Hear about the new sushi bar that caters exclusively to lawyers? It's called, Sosumi.",0.75,Lawyer,fun
528,How many lawyers does it take to shingle the roof of a house? It depends on how thin you slice 'em.,0.6556351826991886,Lawyer,hate
529,"Q: Santa Claus, the tooth fairy an honest lawyer and an old drunk are walking down the street together when they simultaneously spot a hundred dollar bill. Who gets it? A: The old drunk of course; the other three are mythical creatures.",0.718,Lawyer,happiness
